,product,stars,comment,productlink
5941,iPhone 11,5,Удобный формфактор Шустрый телефон Всем посоветую,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
5942,iPhone 11,5,Все гут,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
5943,iPhone 11,5,Цена качество,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
5944,iPhone 11,5,Изза цвета и айфон очень люблю,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
5945,iPhone 11,5,Все отлично не пожалеете,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
5947,iPhone 11,5,Посоветую всем покупателям чем x покупать за 18 тыс лучше 11 за 23 можно купить,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
5948,iPhone 11,5,Не захламляет телефон как андройд,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
5949,iPhone 11,4,Средний айфон За более менее бюджетную цену,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
5950,iPhone 11,5,работает лучше чем остальные модели,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
5951,iPhone 11,5,лучшая,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
5952,iPhone 11,5,потому что цена 19500 уже посоветовал товарищю но у него деняг нету так что наверно сам буду покупать,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
5953,iPhone 11,3,посоветую новичкам которые готовы просто им пользоваться по минимуму,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
5954,iPhone 11,5,мне болше всего подходит,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
5955,iPhone 11,5,хорошая автономность большой запас производительности большой запас поддержки и обновлений не слишком большой но не слишком маленький корпус отличный звук отличная и стабилизированная видеосъемка достойная фотосъемка пылевлагозащита IP68,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
5956,iPhone 11,5,Выбрала эту модель  понравилась,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
5957,iPhone 11,5,Устроила цена,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
5958,iPhone 11,5,Отличная цена и отличные характеристики,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
5959,iPhone 11,5,недостатков,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
5960,iPhone 11,5,Советую купить всем особенно тем кто интересуется молильной фотографией,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
5962,iPhone 11,5,Всем кто только знакомится с эпл телефон для старта,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
5963,iPhone 11,5,телефон очень хороший пользуюсь им меньше месяца очень удобный в использовании,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
5964,iPhone 11,4,посоветую школьникам и студентам,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
5965,iPhone 11,5,Без комментариев,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
5966,iPhone 11,5,1 Размер экрана разблокировка по лицу 2 Для молодежи iphone лучший выбор,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
5968,iPhone 11,5,Своим друзьям,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
5969,iPhone 11,5,неяего,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
5971,iPhone 11,5,Вот так вот,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
5972,iPhone 11,5,доступность цены,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
5973,iPhone 11,5,Потому что был 5 пришло время что то менять в этой жизни,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
5974,iPhone 11,5,Всем посоветую  Кто не любит не маленький и не большой телефон а он самый средний ,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
5975,iPhone 11,5,Понравился дизайн всем советую,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
5976,iPhone 11,5,Работаю в телефоне все есть что нужно ноут даже не открываю,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
5977,iPhone 11,5,Достойный телефон за свои деньги,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
5978,iPhone 11,5,брали ребёнкусчас разбирается,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
5979,iPhone 11,5,Соответствует всем требованиям,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
5980,iPhone 11,5,долговечный,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
5981,iPhone 11,4,дороже 30 брать не стоит,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
5982,iPhone 11,5,айфон топ,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
5983,iPhone 11,5,Верните Apple Pay,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
5985,iPhone 11,5,стабильный размер хорошая камера и тд,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
5986,iPhone 11,5,Цена качество на момент покупки,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
5987,iPhone 11,5,Переходил на айфон чтобы чтобы попробовать систему Apple до этого были только андроиды Советую всем конечно же за адекватные деньги,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
5988,iPhone 11,5,Отличное обслуживание низкие цены приветливые консультанты Осталась довольна выбранным телефоном спасибо Ижевск Мобаил,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
5989,iPhone 11,5,Ничего,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
5990,iPhone 11,5,Мне защел размер телефонаудобен на повседнев,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
5992,iPhone 11,4,Модель очень популярна  Кто смотрит себе телефон  однозначно советую его,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
5994,iPhone 11,5,Не разу не заглючил Шустрый Мне хватало почти на два дня,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
5995,iPhone 11,5,Цену пониже все остальное повыше ,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
5996,iPhone 11,5,харашо,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
5999,iPhone 11,5,На данный момент  осень 2022 по соотношению ценакачество лучший,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
6000,iPhone 11,5,Мне нравится и я посоветовал друзья,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
6001,iPhone 11,5,Это Айфон,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
6004,iPhone 11,5,Я не знаюпонравится мне он и все,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
6005,iPhone 11,5,Топ за свои деньги,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
6006,iPhone 11,5,Хороший дизайн и качественное железо Рекомендую тем кто ищет компромис между дорого и китай,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
6007,iPhone 11,5,Друзьям,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
6008,iPhone 11,5,Посоветовать можно абсолютно всемтелефон очень хорошо зарекомендовал себя,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
6009,iPhone 11,5,Ничего все супер,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
6010,iPhone 11,5,Цвет,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
6011,iPhone 11,4,Цена качество,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
6013,iPhone 11,5,Покупал в момент выхода 12 как надо чтоб не дорого Советую всем от подростка до пенсионера он еще актуален подойдет под любые запросы,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
6014,iPhone 11,5,Стоит обратить внимание,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
6015,iPhone 11,5,Аккуратный и классный,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
6016,iPhone 11,1,Не советую,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
6017,iPhone 11,5,хорошее соотношение ценановизнакачество на момент покупки посоветую любому кто любит apple и не требователен к камере она отличнпя но не топовая самым новым и модным фишечкам,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
6018,iPhone 11,5,выбрал эту модель потому что посоветовали родные и я ожидал меньшего от этого телефона в итоге я был просто в восторге от его использования,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
6020,iPhone 11,5,Был актуален на момент покупки,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
6021,iPhone 11,5,Очень грамотное соотношение цена и качество,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
6023,iPhone 11,5,всем посоветую,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
6024,iPhone 11,5,Советовать можно тем кто переходит с андройда чтобы понять что такое нормальный телефон и операционная система,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
